CompanyCode,Issuer,URL,🌐,Formed,Issue,Shares,Stake,Holding date
02799,China Luoyang Float Glass (Group) Company Limited,https://webb-site.com/dbpub/orgdata.asp?p=2611107,CN,1993-04-19,Ordinary shares, ,8.55%,2011-12-31
02799,"Huarong Real Estate Co., Ltd.",https://webb-site.com/dbpub/orgdata.asp?p=2503802,CN,1994-05-26,Ordinary shares, ,100.00%,2017-06-28
02799,"Huarong Zhiyuan Investment & Management Co., Ltd.",https://webb-site.com/dbpub/orgdata.asp?p=2503804,CN,2009-11-10,Ordinary shares, ,100.00%,2017-07-05
02799,Panda Electronics Group Limited,https://webb-site.com/dbpub/orgdata.asp?p=2531315,CN,,Ordinary shares, ,36.84%,2011-12-31
00056,AP Jade Limited,https://webb-site.com/dbpub/orgdata.asp?p=2076230,VG,,Ordinary shares, ,100.00%,2012-12-31
00056,Famestep Investments Limited,https://webb-site.com/dbpub/orgdata.asp?p=2508402,VG,,Ordinary shares, ,100.00%,2012-12-31
00056,Fine Class Holdings Limited,https://webb-site.com/dbpub/orgdata.asp?p=2584144,VG,,Ordinary shares, ,100.00%,2012-12-31
00056,Joy Club Enterprises Limited,https://webb-site.com/dbpub/orgdata.asp?p=1915276,VG,,Ordinary shares, ,100.00%,2010-05-24
00086,BALI SECURITIES CO. LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=50700,HK,1990-11-09,Ordinary shares, ,100.00%,2008-12-31
00086,Boneast Assets Limited,https://webb-site.com/dbpub/orgdata.asp?p=1849171,VG,,Ordinary shares, ,100.00%,2010-12-31
00086,CHINA XIN YONGAN FUTURES COMPANY LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=68638,HK,2006-08-09,Ordinary shares, ,25.00%,2010-12-31
00086,CHRONICLE GAIN LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=242987,HK,1980-12-12,Ordinary shares, ,45.00%,2010-12-31
00086,Constable Development S.A.,https://webb-site.com/dbpub/orgdata.asp?p=1849173,PA,1985-06-03,Ordinary shares, ,100.00%,2010-12-31
00086,DRINKWATER INVESTMENT LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=3683,HK,1981-07-24,Ordinary shares, ,22.00%,2010-12-31
00086,Dynamic Force Investments Limited,https://webb-site.com/dbpub/orgdata.asp?p=1849172,VG,,Ordinary shares, ,100.00%,2010-12-31
00086,FIRST ASIAN HOLDINGS LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=1028223,HK,2004-01-21,Ordinary shares, ,58.00%,2010-12-31
00086,GLOXIN LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=214767,HK,1978-07-18,Ordinary shares, ,100.00%,2010-12-31
00086,ITSO LIMITED (HK),https://webb-site.com/dbpub/orgdata.asp?p=215589,HK,1978-08-18,Ordinary shares, ,100.00%,2010-12-31
00086,LEXSHAN NOMINEES LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=215385,HK,1978-08-11,Ordinary shares, ,100.00%,2010-12-31
00086,LOOK'S HOLDING LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=1849184,KY,,Ordinary shares, ,30.00%,2010-12-31
00086,MACDONNELL (NOMINEES) LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=190837,HK,1974-04-19,Ordinary shares, ,100.00%,2010-12-31
00086,Netquity Financial Data Limited,https://webb-site.com/dbpub/orgdata.asp?p=709083,HK,1996-07-25,Ordinary shares, ,51.00%,2010-12-31
00086,OAKFAME INVESTMENT LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=430817,HK,1990-06-08,Ordinary shares, ,100.00%,2010-12-31
00086,Omicron International Limited,https://webb-site.com/dbpub/orgdata.asp?p=1849182,VG,,Ordinary shares, ,44.00%,2010-12-31
00086,Onspeed Investments Limited,https://webb-site.com/dbpub/orgdata.asp?p=1849119,VG,,Ordinary shares, ,58.00%,2010-12-31
00086,PLENTIWIND LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=228459,HK,1979-12-04,Ordinary shares, ,100.00%,2010-12-31
00086,QUICK ART LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=236958,HK,1980-07-22,Ordinary shares, ,100.00%,2010-12-31
00086,REAL ESTATE INVESTMENTS (N.T.) LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=172493,HK,1970-01-16,Ordinary shares, ,40.00%,2010-12-31
00086,SCIENTER INVESTMENTS LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=192349,HK,1974-07-30,Ordinary shares, ,100.00%,2010-12-31
00086,Shipshape Investments Limited,https://webb-site.com/dbpub/orgdata.asp?p=2076229,VG,,Ordinary shares, ,100.00%,2018-06-28
00086,SHK Absolute Return Managers Ltd,https://webb-site.com/dbpub/orgdata.asp?p=1849120,KY,,Ordinary shares, ,100.00%,2010-12-31
00086,SHK Alternative Managers Limited,https://webb-site.com/dbpub/orgdata.asp?p=1849121,KY,,Ordinary shares, ,100.00%,2010-12-31
00086,SHK ARBITRAGE OPPORTUNITIES LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=195383,HK,1975-05-02,Ordinary shares, ,100.00%,2010-12-31
00086,SHK CAPITAL MANAGEMENT LTD,https://webb-site.com/dbpub/orgdata.asp?p=1849122,KY,,Ordinary shares, ,100.00%,2010-12-31
00086,SHK Dynamic Managers Ltd.,https://webb-site.com/dbpub/orgdata.asp?p=1849123,KY,,Ordinary shares, ,100.00%,2010-12-31
00086,SHK FINANCE LIMITED (HK),https://webb-site.com/dbpub/orgdata.asp?p=429270,HK,1990-05-11,Ordinary shares, ,58.00%,2010-12-31
00086,SHK FUND MANAGEMENT LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=39582,HK,1989-01-20,Ordinary shares, ,100.00%,2010-12-31
00086,SHK Global Managers Limited,https://webb-site.com/dbpub/orgdata.asp?p=1849124,VG,,Ordinary shares, ,100.00%,2010-12-31
00086,SHK INVESTMENT SERVICES LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=167778,HK,1967-07-27,Ordinary shares, ,100.00%,2010-12-31
00086,SHK ONLINE (SECURITIES) LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=56697,HK,1975-12-23,Ordinary shares, ,100.00%,2010-12-31
00086,SHK PEARL RIVER DELTA INVESTMENT COMPANY LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=453480,HK,1991-03-19,Ordinary shares, ,100.00%,2010-12-31
00086,SHK Private Equity Managers Ltd.,https://webb-site.com/dbpub/orgdata.asp?p=1849125,KY,,Ordinary shares, ,100.00%,2010-12-31
00086,SHK Quant Managers Ltd,https://webb-site.com/dbpub/orgdata.asp?p=1849126,KY,,Ordinary shares, ,100.00%,2010-12-31
00086,SHUN LOONG FOREX COMPANY LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=50676,HK,1973-07-06,Ordinary shares, ,100.00%,2010-12-31
00086,SHUN LOONG FUTURES LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=49393,HK,1977-08-16,Ordinary shares, ,100.00%,2010-12-31
00086,SHUN LOONG HOLDINGS LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=16754,HK,1980-08-01,Ordinary shares, ,100.00%,2010-12-31
00086,SHUN LOONG SECURITIES COMPANY LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=49394,HK,1995-05-04,Ordinary shares, ,100.00%,2010-12-31
00086,SILVER YORK DEVELOPMENT LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=416326,HK,1989-10-24,Ordinary shares, ,42.00%,2010-12-31
00086,Sing Hing Investment Limited (VG),https://webb-site.com/dbpub/orgdata.asp?p=1849163,VG,,Ordinary shares, ,100.00%,2010-12-31
00086,SPLENDID GAIN LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=242997,HK,1980-12-12,Ordinary shares, ,100.00%,2010-12-31
00086,START HOLD LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=391459,HK,1989-01-24,Ordinary shares, ,33.00%,2010-12-31
00086,SUN HING BULLION COMPANY LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=541853,HK,1992-11-24,Ordinary shares, ,100.00%,2010-12-31
00086,SUN HUNG KAI (NOMINEES) LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=62946,HK,1972-04-18,Ordinary shares, ,100.00%,2010-12-31
00086,SUN HUNG KAI BULLION COMPANY LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=182464,HK,1972-09-12,Ordinary shares, ,100.00%,2010-12-31
00086,SUN HUNG KAI COMMODITIES LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=55729,HK,1976-08-04,Ordinary shares, ,100.00%,2010-12-31
00086,Sun Hung Kai Financial Group Limited,https://webb-site.com/dbpub/orgdata.asp?p=6707277,VG,,Ordinary shares, ,30.00%,2015-06-02
00086,SUN HUNG KAI FOREX LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=55732,HK,1994-07-21,Ordinary shares, ,51.00%,2010-12-31
00086,SUN HUNG KAI INSURANCE CONSULTANTS LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=371678,HK,1988-07-05,Ordinary shares, ,100.00%,2010-12-31
00086,Sun Hung Kai International Bank (Brunei) Limited,https://webb-site.com/dbpub/orgdata.asp?p=1849164,BN,,Ordinary shares, ,100.00%,2010-12-31
00086,SUN HUNG KAI INTERNATIONAL COMMODITIES LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=55730,HK,1972-03-24,Ordinary shares, ,100.00%,2010-12-31
00086,Sun Hung Kai International Investment Management Limited,https://webb-site.com/dbpub/orgdata.asp?p=1849165,VG,,Ordinary shares, ,100.00%,2010-12-31
00086,SUN HUNG KAI INTERNATIONAL LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=2013,HK,1974-05-03,Ordinary shares, ,100.00%,2010-12-31
00086,Sun Hung Kai Investment Services (Macau) Limited,https://webb-site.com/dbpub/orgdata.asp?p=1849166,MO,,Ordinary shares, ,100.00%,2010-12-31
00086,Sun Hung Kai Securities (Bermuda) Limited,https://webb-site.com/dbpub/orgdata.asp?p=1849167,BM,1977-05-25,Ordinary shares, ,100.00%,2010-12-31
00086,SUN HUNG KAI SECURITIES (OVERSEAS) LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=246379,HK,1981-02-27,Ordinary shares, ,100.00%,2010-12-31
00086,SUN HUNG KAI SECURITIES (TRUSTEES) LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=312757,HK,1985-11-01,Ordinary shares, ,100.00%,2010-12-31
00086,SUN HUNG KAI SECURITIES LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=352861,HK,1987-10-20,Ordinary shares, ,100.00%,2011-12-31
00086,SUN HUNG KAI VENTURE CAPITAL LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=354867,HK,1987-11-13,Ordinary shares, ,100.00%,2010-12-31
00086,SUN HUNG KAI WEALTH MANAGEMENT LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=55731,HK,1990-12-21,Ordinary shares, ,100.00%,2010-12-31
00086,SUN TAI CHEUNG CREDITS LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=51223,HK,1973-12-31,Ordinary shares, ,100.00%,2008-12-31
00086,SUN TAI CHEUNG FINANCE COMPANY LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=203535,HK,1976-12-24,Ordinary shares, ,100.00%,2010-12-31
00086,SUN YI COMPANY LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=69448,HK,1982-11-19,Ordinary shares, ,100.00%,2010-12-31
00086,Swan Islands Limited,https://webb-site.com/dbpub/orgdata.asp?p=1849168,VG,,Ordinary shares, ,100.00%,2010-12-31
00086,TEXGULF LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=224122,HK,1979-07-20,Ordinary shares, ,100.00%,2010-12-31
00086,TIAN AN DEVELOPMENT COMPANY LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=2019,HK,1985-06-04,Ordinary shares, ,40.00%,1996-12-31
00086,TO WAN DEVELOPMENT COMPANY LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=207329,HK,1977-07-29,Ordinary shares, ,100.00%,2010-12-31
00086,TRIBRIDGE CAPITAL MANAGEMENT (CAYMAN) LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=1849183,KY,,Ordinary shares, ,31.00%,2010-12-31
00086,"TUNG WO INVESTMENT COMPANY, LIMITED",https://webb-site.com/dbpub/orgdata.asp?p=201188,HK,1976-07-16,Ordinary shares, ,100.00%,2010-12-31
00086,UAF Holdings Limited,https://webb-site.com/dbpub/orgdata.asp?p=30202,VG,,Ordinary shares, ,100.00%,2010-12-31
00086,UNITED ASIA FINANCE LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=22922,HK,1991-01-29,Ordinary shares, ,58.00%,2010-12-31
00086,Upper Selection Investments Limited,https://webb-site.com/dbpub/orgdata.asp?p=1849169,VG,,Ordinary shares, ,100.00%,2010-12-31
00086,Upstand Assets Limited,https://webb-site.com/dbpub/orgdata.asp?p=2542543,VG,,Ordinary shares, ,100.00%,2004-12-31
00086,"WAH CHEONG DEVELOPMENT COMPANY, LIMITED",https://webb-site.com/dbpub/orgdata.asp?p=182460,HK,1972-09-12,Ordinary shares, ,100.00%,2010-12-31
00086,WINEUR SECRETARIES LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=251985,HK,1981-06-26,Ordinary shares, ,100.00%,2010-12-31
00086,YEE LI KO INVESTMENT LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=213805,HK,1978-06-16,Ordinary shares, ,100.00%,2010-12-31
00086,Zeal Goal International Limited,https://webb-site.com/dbpub/orgdata.asp?p=1849170,VG,,Ordinary shares, ,100.00%,2010-12-31
00109,BEST TIME INVESTMENTS LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=991695,HK,2003-03-28,Ordinary shares, ,100.00%,2003-10-31
00109,Dynamic Rich Limited (VG),https://webb-site.com/dbpub/orgdata.asp?p=2492566,VG,,Ordinary shares, ,100.00%,2004-12-31
00109,JET UNITED INVESTMENT LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=1282973,HK,2007-05-28,Ordinary shares, ,100.00%,2011-09-30
00109,MAGICON LIMITED (d2007-11-23),https://webb-site.com/dbpub/orgdata.asp?p=24716,HK,2001-07-11,Ordinary shares, ,50.00%,2004-06-30
00109,Vital Tech Company Limited,https://webb-site.com/dbpub/orgdata.asp?p=2492567,VG,,Ordinary shares, ,100.00%,2004-12-31
00109,Well Pacific Investments Limited,https://webb-site.com/dbpub/orgdata.asp?p=17803,VG,,Ordinary shares, ,5.00%,2003-03-04
00109,West Marton Group Limited,https://webb-site.com/dbpub/orgdata.asp?p=15777,VG,,Ordinary shares,85,10.00%,2001-06-30
00172,Piper Jaffray Asia Holdings Limited,https://webb-site.com/dbpub/orgdata.asp?p=33516,HK,2002-07-02,Ordinary shares, ,20.00%,2006-01-26
00211,CROSBY INVESTMENT COMPANY LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=275633,HK,1983-04-15,Ordinary shares, ,100.00%,2014-03-31
00211,DEVONIA DEVELOPMENT LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=379252,HK,1988-09-23,Ordinary shares, ,100.00%,2014-03-31
00211,EVER-LONG ASSET MANAGEMENT LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=132038,HK,1999-12-13,Ordinary shares, ,100.00%,2014-03-31
00211,EVER-LONG CAPITAL LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=143832,VG,,Ordinary shares, ,100.00%,2014-03-31
00211,EVER-LONG FINANCE LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=568757,HK,1993-05-04,Ordinary shares, ,100.00%,2014-03-31
00211,EVER-LONG HOLDINGS LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=2362839,VG,,Ordinary shares, ,100.00%,2003-10-31
00211,EVER-LONG SECURITIES COMPANY LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=11190,HK,1994-08-16,Ordinary shares, ,100.00%,2014-03-31
00211,Global Eagle Investments Limited,https://webb-site.com/dbpub/orgdata.asp?p=2492638,VG,,Ordinary shares, ,100.00%,2004-12-31
00211,HOOWIN LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=241463,HK,1980-11-11,Ordinary shares, ,100.00%,2014-03-31
00211,LONG RIVER INVESTMENTS HOLDINGS LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=150646,VG,,Ordinary shares, ,100.00%,2014-03-31
00211,STYLAND (INTERNATIONAL) LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=289871,HK,1984-06-12,Ordinary shares, ,100.00%,2014-03-31
00211,Styland (Overseas) Limited,https://webb-site.com/dbpub/orgdata.asp?p=2441573,VG,,Ordinary shares, ,100.00%,2003-12-31
00211,STYLAND ENTERPRISES LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=941805,HK,2002-04-17,Ordinary shares, ,100.00%,2014-03-31
00211,TREASURE PROFIT LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=1730998,HK,2011-04-07,Ordinary shares, ,100.00%,2014-03-31
00221,EASY REACH (FAR EAST) LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=1496549,HK,2009-07-02,Ordinary shares, ,51.00%,2016-01-15
00221,Loyal Fame International Limited (VG),https://webb-site.com/dbpub/orgdata.asp?p=2518774,VG,,Ordinary shares, ,100.00%,2012-12-31
00318,Honest Pro (Holdings) Limited,https://webb-site.com/dbpub/orgdata.asp?p=1857262,VG,,Ordinary shares, ,20.00%,2011-04-30
00318,Kamboat Chinese Cuisine Company Limited,https://webb-site.com/dbpub/orgdata.asp?p=51021,VG,,Ordinary shares, ,100.00%,2008-04-30
00318,Tian Da Energy Holdings Limited,https://webb-site.com/dbpub/orgdata.asp?p=1857263,VG,,Ordinary shares, ,20.54%,2011-04-30
00335,Acetrade Investments Limited,https://webb-site.com/dbpub/orgdata.asp?p=40638,VG,,Ordinary shares, ,25.00%,2006-03-31
00335,EZ-FINANCIAL SERVICES LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=11828,HK,1999-09-06,Ordinary shares, ,12.50%,2000-09-29
00335,UPBEST ASSETS MANAGEMENT LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=19945,HK,1999-06-16,Ordinary shares, ,100.00%,2009-03-31
00335,UPBEST COMMODITIES COMPANY LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=57327,HK,1982-09-03,Ordinary shares, ,100.00%,2009-03-31
00335,UPBEST FINANCIAL SERVICES LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=40637,HK,2003-11-05,Ordinary shares, ,50.00%,2006-03-31
00335,UPBEST PRECIOUS METALS (ASIA) LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=40639,HK,2005-11-09,Ordinary shares, ,75.00%,2006-03-31
00335,UPBEST SECURITIES COMPANY LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=9844,HK,1994-10-06,Ordinary shares, ,100.00%,2009-03-31
00373,Allied Holding Investments Limited,https://webb-site.com/dbpub/orgdata.asp?p=2508266,VG,,Ordinary shares, ,100.00%,2012-12-31
00373,CAPSCORE LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=329914,HK,1986-11-18,Ordinary shares, ,100.00%,2012-12-31
00373,CITIWEALTH INVESTMENT LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=358320,HK,1987-12-29,Ordinary shares, ,100.00%,2012-12-31
00373,SUNHILL INVESTMENTS LIMITED (HK),https://webb-site.com/dbpub/orgdata.asp?p=437995,HK,1990-09-11,Ordinary shares, ,100.00%,2012-12-31
00379,CR Investment Group Limited,https://webb-site.com/dbpub/orgdata.asp?p=1861240,VG,,Ordinary shares, ,100.00%,2012-12-31
00388,BOND CONNECT COMPANY LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=11429675,HK,2017-06-06,Ordinary shares, ,40.00%,2017-06-07
00388,China Exchanges Services Company Limited,https://webb-site.com/dbpub/orgdata.asp?p=1939898,HK,2012-08-16,Ordinary shares, ,33.33%,2012-09-26
00388,HKEX Information Services Limited,https://webb-site.com/dbpub/orgdata.asp?p=319715,HK,1986-04-15,Ordinary shares, ,100.00%, 
00388,HKEX International Limited,https://webb-site.com/dbpub/orgdata.asp?p=1905774,HK,2012-06-05,Ordinary shares, ,100.00%, 
00388,HONG KONG FUTURES EXCHANGE LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=966,HK,1976-12-17,Ordinary shares, ,100.00%,2009-12-31
00388,HONG KONG SECURITIES CLEARING COMPANY LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=499,HK,1989-05-05,Ordinary shares, ,100.00%,2009-12-31
00388,Qianhai Mercantile Exchange Co Ltd,https://webb-site.com/dbpub/orgdata.asp?p=23230548,CN,2016-04,Ordinary shares, ,90.01%,2018-12-31
00388,STOCK EXCHANGE OF HONG KONG LIMITED (THE),https://webb-site.com/dbpub/orgdata.asp?p=825,HK,1980-07-07,Ordinary shares, ,100.00%,2009-12-31
00397,Classictime Investments Limited,https://webb-site.com/dbpub/orgdata.asp?p=2474628,VG,,Ordinary shares, ,100.00%,2016-12-31
00397,EASY CONNECT INVESTMENTS LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=1710483,HK,2011-02-23,Ordinary shares, ,100.00%,2013-12-31
00397,FAST CHOICE LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=1659480,HK,2010-10-07,Ordinary shares, ,100.00%,2013-12-31
00397,Golden Moral Investments Limited,https://webb-site.com/dbpub/orgdata.asp?p=2479855,VG,,Ordinary shares, ,100.00%,2015-05-26
00397,Hong Kong Gogreen Management Limited,https://webb-site.com/dbpub/orgdata.asp?p=1521145,HK,2009-09-18,Ordinary shares, ,100.00%,2013-12-31
00397,Hong Kong Jun Yang Management Limited,https://webb-site.com/dbpub/orgdata.asp?p=2007534,HK,2013-01-11,Ordinary shares, ,100.00%,2013-12-31
00397,Jun Yang Asset Management Company Limited (b2013-06-24),https://webb-site.com/dbpub/orgdata.asp?p=2088779,HK,2013-06-24,Ordinary shares, ,100.00%,2013-12-31
00397,Jun Yang Corporate Finance Company Limited (b2013-04-05),https://webb-site.com/dbpub/orgdata.asp?p=2045977,HK,2013-04-05,Ordinary shares, ,100.00%,2013-12-31
00397,Jun Yang Energy Holdings Limited,https://webb-site.com/dbpub/orgdata.asp?p=2065215,HK,2013-05-09,Ordinary shares, ,100.00%,2013-12-31
00397,Jun Yang Securities Company Limited,https://webb-site.com/dbpub/orgdata.asp?p=1378056,HK,2008-04-24,Ordinary shares, ,100.00%,2013-12-31
00397,Jun Yang Solar Power Investment Holdings Limited,https://webb-site.com/dbpub/orgdata.asp?p=2358713,KY,,Ordinary shares,"16,894",47.50%,2016-11-01
00397,Kang Hao (Hong Kong) Management Limited,https://webb-site.com/dbpub/orgdata.asp?p=2007825,HK,2013-01-14,Ordinary shares, ,100.00%,2013-12-31
00397,Key Winner Investments Limited,https://webb-site.com/dbpub/orgdata.asp?p=2646010,VG,,Ordinary shares, ,100.00%,2016-10-19
00397,Plenty Cash Investment Limited,https://webb-site.com/dbpub/orgdata.asp?p=2385723,VG,,Ordinary shares, ,100.00%,2013-12-31
00397,Power Asset Management Company Limited,https://webb-site.com/dbpub/orgdata.asp?p=2425526,HK,2015-05-26,Ordinary shares, ,100.00%,2016-12-31
00397,Power Corporate Finance Company Limited,https://webb-site.com/dbpub/orgdata.asp?p=2425530,HK,2015-05-26,Ordinary shares, ,100.00%,2016-12-31
00397,Power Properties Company Limited,https://webb-site.com/dbpub/orgdata.asp?p=1709481,HK,2011-02-22,Ordinary shares, ,100.00%,2013-12-31
00397,RECOR (Fuzhou) Electronic Ltd,https://webb-site.com/dbpub/orgdata.asp?p=8355,CN,,Equity joint venture, ,60.00%,1998-03-31
00397,Red Metro Limited,https://webb-site.com/dbpub/orgdata.asp?p=2584142,VG,,Ordinary shares, ,100.00%,2016-05-26
00397,Speedway Profit Limited,https://webb-site.com/dbpub/orgdata.asp?p=2358714,VG,,Ordinary shares, ,100.00%,2013-12-31
00397,Top Sense Worldwide Ltd,https://webb-site.com/dbpub/orgdata.asp?p=2661101,VG,,Ordinary shares, ,100.00%,2015-12-31
00412,Allied Weli Development Limited,https://webb-site.com/dbpub/orgdata.asp?p=12652,VG,1996-03-06,Ordinary shares, ,6.15%,2003-12-31
00412,BRILLIANT CROWN TRADING LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=871560,HK,2000-07-07,Ordinary shares, ,100.00%,2013-03-31
00412,China Shandong Hi-Speed Capital Limited,https://webb-site.com/dbpub/orgdata.asp?p=22239680,VG,,Ordinary shares, ,100.00%,2018-07-31
00412,Coupeville Limited,https://webb-site.com/dbpub/orgdata.asp?p=2424011,VG,,Ordinary shares, ,100.00%,2018-03-22
00412,Equal Leader Limited,https://webb-site.com/dbpub/orgdata.asp?p=2424778,VG,,Ordinary shares, ,100.00%,2013-03-12
00412,Equity Leader Limited,https://webb-site.com/dbpub/orgdata.asp?p=2280639,VG,,Ordinary shares, ,100.00%,2013-03-31
00412,GREAT GAINS INTERNATIONAL LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=50673,HK,1996-12-27,Ordinary shares, ,100.00%,2013-03-31
00412,Greater Chance Group Limited,https://webb-site.com/dbpub/orgdata.asp?p=2280637,VG,,Ordinary shares, ,100.00%,2013-03-31
00412,HERITAGE MANAGEMENT (HONG KONG) COMPANY LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=923020,HK,2001-11-02,Ordinary shares, ,100.00%,2013-03-31
00412,High Heritage Group Limited,https://webb-site.com/dbpub/orgdata.asp?p=2280638,VG,,Ordinary shares, ,100.00%,2013-03-31
00412,HON Chinese Medicine Company Limited,https://webb-site.com/dbpub/orgdata.asp?p=1677518,HK,2010-11-22,Ordinary shares, ,100.00%,2013-03-31
00412,Mass Nation Investments Limited,https://webb-site.com/dbpub/orgdata.asp?p=2280636,VG,,Ordinary shares, ,100.00%,2013-03-31
00412,Power Global Limited (VG),https://webb-site.com/dbpub/orgdata.asp?p=2280641,VG,,Ordinary shares, ,100.00%,2016-03-31
00412,PROSTAR HONG KONG LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=922385,HK,2001-10-26,Ordinary shares, ,100.00%,2013-03-31
00412,RAINBOW FAIR DEVELOPMENT LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=891564,HK,2001-01-03,Ordinary shares, ,100.00%,2013-03-31
00412,Rightmind Developments Limited,https://webb-site.com/dbpub/orgdata.asp?p=2638310,VG,,Ordinary shares, ,100.00%,2005-01-25
00412,Waytech Limited (VG),https://webb-site.com/dbpub/orgdata.asp?p=2280640,VG,,Ordinary shares, ,100.00%,2013-03-31
00474,FAIRICH INVESTMENT LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=632713,HK,1994-06-21,Ordinary shares, ,100.00%,2013-03-31
00474,GOLDEN HOPE HOLDINGS LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=1113442,HK,2005-04-23,Ordinary shares, ,100.00%,2013-03-31
00474,GRAND CAST LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=743917,HK,1997-02-05,Ordinary shares, ,100.00%,2013-03-31
00474,Hao Tian Capital Company Limited,https://webb-site.com/dbpub/orgdata.asp?p=2460979,HK,2015-08-12,Ordinary shares, ,100.00%,2016-08-08
00474,Hao Tian Finance Company Limited,https://webb-site.com/dbpub/orgdata.asp?p=1834971,HK,2011-12-08,Ordinary shares,"910,000,000",75.21%,2015-05-15
00474,Hao Tian Media & Culture Company Limited,https://webb-site.com/dbpub/orgdata.asp?p=22879422,VG,,Ordinary shares, ,100.00%,2019-02-13
