CompanyCode,Issuer,Domicile:,Shares,Stake,Holding date,Formed,Issue,Dissolved date:,Formed,Incorporation number:,Last check on companies registry:,PIBA ID:,Primary Listing:,SFC ID:,Status:,Type:,Web sites:,Year-end:,URL
221,EASY REACH (FAR EAST) LIMITED 快成(遠東)有限公司,Hong Kong, ,51.00%,2016-01-15,2009-07-02,Ordinary shares,,2009-07-02,1349891,2020-01-08,,,,Active,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=1496549
221,Loyal Fame International Limited (VG),British Virgin Islands, ,100.00%,2012-12-31,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=2518774
318,Honest Pro (Holdings) Limited,British Virgin Islands, ,20.00%,2011-04-30,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=1857262
318,Kamboat Chinese Cuisine Company Limited 金龍船酒家有限公司,British Virgin Islands, ,100.00%,2008-04-30,,Ordinary shares,,,,2017-01-07,,,,,Registered non-HK,,,https://webb-site.com/dbpub/orgdata.asp?p=51021
318,Tian Da Energy Holdings Limited,British Virgin Islands, ,20.54%,2011-04-30,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=1857263
335,Acetrade Investments Limited,British Virgin Islands, ,25.00%,2006-03-31,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=40638
335,EZ-FINANCIAL SERVICES LIMITED 易事電子理財有限公司,Hong Kong, ,12.50%,2000-09-29,1999-09-06,Ordinary shares,2002-07-23,1999-09-06,0687637,2019-11-06,,,,Members' vol. wind-up,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=11828
335,UPBEST ASSETS MANAGEMENT LIMITED 美建管理有限公司,Hong Kong, ,100.00%,2009-03-31,1999-06-16,Ordinary shares,,1999-06-16,0679160,2019-12-13,,,AFF398,Active,"Private, ltd by shares",www.upbest.com,,https://webb-site.com/dbpub/orgdata.asp?p=19945
335,UPBEST COMMODITIES COMPANY LIMITED 美建期貨有限公司,Hong Kong, ,100.00%,2009-03-31,1982-09-03,Ordinary shares,,1982-09-03,0116080,2019-12-15,,,AEY503,Active,"Private, ltd by shares",www.upbest.com,,https://webb-site.com/dbpub/orgdata.asp?p=57327
335,UPBEST FINANCIAL SERVICES LIMITED 美建金融服務有限公司,Hong Kong, ,50.00%,2006-03-31,2003-11-05,Ordinary shares,2013-07-24,2003-11-05,0869497,2019-11-07,,,,Members' vol. wind-up,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=40637
335,UPBEST PRECIOUS METALS (ASIA) LIMITED 美建貴金屬(亞洲)有限公司,Hong Kong, ,75.00%,2006-03-31,2005-11-09,Ordinary shares,2015-08-26,2005-11-09,1006562,2019-11-03,,,,Members' vol. wind-up,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=40639
335,UPBEST SECURITIES COMPANY LIMITED 美建證券有限公司,Hong Kong, ,100.00%,2009-03-31,1994-10-06,Ordinary shares,,1994-10-06,0493252,2019-12-13,,,ACR387,Active,"Private, ltd by shares",www.upbest.com,,https://webb-site.com/dbpub/orgdata.asp?p=9844
373,Allied Holding Investments Limited,British Virgin Islands, ,100.00%,2012-12-31,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=2508266
373,CAPSCORE LIMITED,Hong Kong, ,100.00%,2012-12-31,1986-11-18,Ordinary shares,,1986-11-18,0178173,2020-01-16,,,,Active,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=329914
373,CITIWEALTH INVESTMENT LIMITED 開鵬投資有限公司,Hong Kong, ,100.00%,2012-12-31,1987-12-29,Ordinary shares,,1987-12-29,0206795,2019-12-22,,,,Active,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=358320
373,SUNHILL INVESTMENTS LIMITED (HK) 陽山投資有限公司,Hong Kong, ,100.00%,2012-12-31,1990-09-11,Ordinary shares,,1990-09-11,0286903,2020-01-18,,,,Active,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=437995
379,CR Investment Group Limited,British Virgin Islands, ,100.00%,2012-12-31,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=1861240
388,BOND CONNECT COMPANY LIMITED 債券通有限公司,Hong Kong, ,40.00%,2017-06-07,2017-06-06,Ordinary shares,,2017-06-06,2542378,2020-01-14,,,,Active,"Private, ltd by shares",www.chinabondconnect.com,,https://webb-site.com/dbpub/orgdata.asp?p=11429675
388,China Exchanges Services Company Limited 中華證券交易服務有限公司,Hong Kong, ,33.33%,2012-09-26,2012-08-16,Ordinary shares,,2012-08-16,1787511,2020-01-12,,,,Active,"Private, ltd by shares",www.cesc.com,,https://webb-site.com/dbpub/orgdata.asp?p=1939898
388,HKEX Information Services Limited 香港交易所資訊服務有限公司,Hong Kong, ,100.00%, ,1986-04-15,Ordinary shares,,1986-04-15,0167880,2020-01-16,,,,Active,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=319715
388,HKEX International Limited,Hong Kong, ,100.00%, ,2012-06-05,Ordinary shares,,2012-06-05,1755501,2019-12-26,,,,Active,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=1905774
388,HONG KONG FUTURES EXCHANGE LIMITED 香港期貨交易所有限公司,Hong Kong, ,100.00%,2009-12-31,1976-12-17,Ordinary shares,,1976-12-17,0050693,2019-10-23,,,,Active,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=966
388,HONG KONG SECURITIES CLEARING COMPANY LIMITED 香港中央結算有限公司,Hong Kong, ,100.00%,2009-12-31,1989-05-05,Ordinary shares,,1989-05-05,0251622,2019-10-23,,,,Active,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=499
388,Qianhai Mercantile Exchange Co Ltd,The People's Republic of China, ,90.01%,2018-12-31,2016-04,Ordinary shares,,2016-04,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=23230548
388,STOCK EXCHANGE OF HONG KONG LIMITED (THE) 香港聯合交易所有限公司,Hong Kong, ,100.00%,2009-12-31,1980-07-07,Ordinary shares,,1980-07-07,0083874,2020-01-11,,,,Active,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=825
397,Classictime Investments Limited,British Virgin Islands, ,100.00%,2016-12-31,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=2474628
397,EASY CONNECT INVESTMENTS LIMITED 具智投資有限公司,Hong Kong, ,100.00%,2013-12-31,2011-02-23,Ordinary shares,2014-05-30,2011-02-23,1564167,2019-11-18,,,,Deregistration,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=1710483
397,FAST CHOICE LIMITED 快譽有限公司,Hong Kong, ,100.00%,2013-12-31,2010-10-07,Ordinary shares,,2010-10-07,1513112,2019-10-23,,,,Active,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=1659480
397,Golden Moral Investments Limited,British Virgin Islands, ,100.00%,2015-05-26,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=2479855
397,Hong Kong Gogreen Management Limited 香港保綠管理有限公司,Hong Kong, ,100.00%,2013-12-31,2009-09-18,Ordinary shares,,2009-09-18,1374542,2019-12-23,,,,Active,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=1521145
397,Hong Kong Jun Yang Management Limited 香港君陽管理有限公司,Hong Kong, ,100.00%,2013-12-31,2013-01-11,Ordinary shares,,2013-01-11,1850777,2020-01-04,,,,Active,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=2007534
397,Jun Yang Asset Management Company Limited (b2013-06-24) 君陽資產管理有限公司,Hong Kong, ,100.00%,2013-12-31,2013-06-24,Ordinary shares,,2013-06-24,1927130,2020-01-18,,,,Active,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=2088779
397,Jun Yang Corporate Finance Company Limited (b2013-04-05) 君陽企業融資有限公司,Hong Kong, ,100.00%,2013-12-31,2013-04-05,Ordinary shares,,2013-04-05,1886508,2020-01-17,,,,Active,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=2045977
397,Jun Yang Energy Holdings Limited 君陽能源控股有限公司,Hong Kong, ,100.00%,2013-12-31,2013-05-09,Ordinary shares,,2013-05-09,1904780,2020-01-17,,,,Active,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=2065215
397,Jun Yang Securities Company Limited 君陽證券有限公司,Hong Kong, ,100.00%,2013-12-31,2008-04-24,Ordinary shares,,2008-04-24,1231185,2019-12-29,,,,Active,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=1378056
397,Jun Yang Solar Power Investment Holdings Limited 君陽光電投資控股有限公司,Cayman Islands,"16,894",47.50%,2016-11-01,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=2358713
397,Kang Hao (Hong Kong) Management Limited 康昊(香港)管理有限公司,Hong Kong, ,100.00%,2013-12-31,2013-01-14,Ordinary shares,,2013-01-14,1851036,2020-01-16,,,,Active,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=2007825
397,Key Winner Investments Limited,British Virgin Islands, ,100.00%,2016-10-19,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=2646010
397,Plenty Cash Investment Limited,British Virgin Islands, ,100.00%,2013-12-31,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=2385723
397,Power Asset Management Company Limited 權威資產管理有限公司,Hong Kong, ,100.00%,2016-12-31,2015-05-26,Ordinary shares,,2015-05-26,2242250,2019-10-24,,,BFO680,Active,"Private, ltd by shares",www.powersec.hk,,https://webb-site.com/dbpub/orgdata.asp?p=2425526
397,Power Corporate Finance Company Limited 權威企業融資有限公司,Hong Kong, ,100.00%,2016-12-31,2015-05-26,Ordinary shares,,2015-05-26,2242254,2019-10-24,,,BFO684,Active,"Private, ltd by shares",www.powersec.hk,,https://webb-site.com/dbpub/orgdata.asp?p=2425530
397,Power Properties Company Limited 權威物業有限公司,Hong Kong, ,100.00%,2013-12-31,2011-02-22,Ordinary shares,,2011-02-22,1563164,2019-12-30,,,,Active,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=1709481
397,RECOR (Fuzhou) Electronic Ltd,The People's Republic of China, ,60.00%,1998-03-31,,Equity joint venture,,,,,,,,,,,,https://webb-site.com/dbpub/orgdata.asp?p=8355
397,Red Metro Limited,British Virgin Islands, ,100.00%,2016-05-26,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=2584142
397,Speedway Profit Limited,British Virgin Islands, ,100.00%,2013-12-31,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=2358714
397,Top Sense Worldwide Ltd,British Virgin Islands, ,100.00%,2015-12-31,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=2661101
412,Allied Weli Development Limited,British Virgin Islands, ,6.15%,2003-12-31,1996-03-06,Ordinary shares,,1996-03-06,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=12652
412,BRILLIANT CROWN TRADING LIMITED 冠耀貿易有限公司,Hong Kong, ,100.00%,2013-03-31,2000-07-07,Ordinary shares,,2000-07-07,0722996,2019-10-23,,,,Active,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=871560
412,China Shandong Hi-Speed Capital Limited,British Virgin Islands, ,100.00%,2018-07-31,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=22239680
412,Coupeville Limited,British Virgin Islands, ,100.00%,2018-03-22,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=2424011
412,Equal Leader Limited,British Virgin Islands, ,100.00%,2013-03-12,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=2424778
412,Equity Leader Limited,British Virgin Islands, ,100.00%,2013-03-31,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=2280639
412,GREAT GAINS INTERNATIONAL LIMITED,Hong Kong, ,100.00%,2013-03-31,1996-12-27,Ordinary shares,,1996-12-27,0583827,2020-01-11,,,,Active,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=50673
412,Greater Chance Group Limited 鉅機集團有限公司,British Virgin Islands, ,100.00%,2013-03-31,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=2280637
412,HERITAGE MANAGEMENT (HONG KONG) COMPANY LIMITED 漢基管理(香港)有限公司,Hong Kong, ,100.00%,2013-03-31,2001-11-02,Ordinary shares,,2001-11-02,0774748,2019-12-24,,,,Active,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=923020
412,High Heritage Group Limited,British Virgin Islands, ,100.00%,2013-03-31,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=2280638
412,HON Chinese Medicine Company Limited 漢坊中醫藥業有限公司,Hong Kong, ,100.00%,2013-03-31,2010-11-22,Ordinary shares,,2010-11-22,1531175,2019-12-14,,,,Active,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=1677518
412,Mass Nation Investments Limited,British Virgin Islands, ,100.00%,2013-03-31,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=2280636
412,Power Global Limited (VG),British Virgin Islands, ,100.00%,2016-03-31,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=2280641
412,PROSTAR HONG KONG LIMITED 寶利達香港有限公司,Hong Kong, ,100.00%,2013-03-31,2001-10-26,Ordinary shares,,2001-10-26,0774110,2020-01-10,,,,Active,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=922385
412,RAINBOW FAIR DEVELOPMENT LIMITED 兆彩發展有限公司,Hong Kong, ,100.00%,2013-03-31,2001-01-03,Ordinary shares,,2001-01-03,0743120,2020-01-09,,,,Active,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=891564
412,Rightmind Developments Limited,British Virgin Islands, ,100.00%,2005-01-25,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=2638310
412,Waytech Limited (VG),British Virgin Islands, ,100.00%,2013-03-31,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=2280640
474,FAIRICH INVESTMENT LIMITED 輝協投資有限公司,Hong Kong, ,100.00%,2013-03-31,1994-06-21,Ordinary shares,,1994-06-21,0482712,2020-01-04,,,,Active,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=632713
474,GOLDEN HOPE HOLDINGS LIMITED 金望集團有限公司,Hong Kong, ,100.00%,2013-03-31,2005-04-23,Ordinary shares,,2005-04-23,0965862,2019-10-22,,,,Active,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=1113442
474,GRAND CAST LIMITED 堅嘉有限公司,Hong Kong, ,100.00%,2013-03-31,1997-02-05,Ordinary shares,,1997-02-05,0594496,2020-01-17,,,,Active,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=743917
474,Hao Tian Capital Company Limited 昊天資本有限公司,Hong Kong, ,100.00%,2016-08-08,2015-08-12,Ordinary shares,,2015-08-12,2274073,2020-01-14,,,,Active,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=2460979
474,Hao Tian Finance Company Limited 昊天財務有限公司,Hong Kong,"910,000,000",75.21%,2015-05-15,2011-12-08,Ordinary shares,,2011-12-08,1688708,2019-12-25,,,,Active,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=1834971
474,Hao Tian Media & Culture Company Limited 昊天媒體文化有限公司,British Virgin Islands, ,100.00%,2019-02-13,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=22879422
474,Win Team Investments Limited (VG),British Virgin Islands, ,100.00%,2019-02-15,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=2327757
474,WINBOX COMPANY LIMITED 永保時有限公司,Hong Kong, ,100.00%,2013-03-31,1985-05-07,Ordinary shares,,1985-05-07,0150893,2019-12-17,,,,Active,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=58072
474,WINPAC INTERNATIONAL LIMITED 永保利國際有限公司,Hong Kong, ,100.00%,2013-03-31,1994-03-10,Ordinary shares,,1994-03-10,0468571,2019-12-24,,,,Active,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=618656
474,WINPAC TRADING CO. LIMITED,Hong Kong, ,100.00%,2013-03-31,2004-06-30,Ordinary shares,,2004-06-30,0909330,2019-12-28,,,,Active,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=1057088
530,Cheng Mei Holdings Limited,British Virgin Islands, ,100.00%,2012-06-30,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=2008188
530,Country Lofty Limited,British Virgin Islands, ,100.00%,2012-06-30,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=2008189
530,Dynasty Select Limited 金紀酒品精選有限公司,Hong Kong, ,100.00%,2012-06-30,2011-09-07,Ordinary shares,,2011-09-07,1663109,2020-01-15,,,,Active,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=1809374
530,Goldin Factoring (China) Development Limited,British Virgin Islands, ,100.00%,2012-06-30,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=2008186
530,Goldin Factoring Holdings Limited,British Virgin Islands, ,100.00%,2012-06-30,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=2008187
530,GOLDIN FINANCIAL PLAN LIMITED 高銀(財務管理)有限公司,Hong Kong, ,100.00%,2012-06-30,2009-03-11,Ordinary shares,,2009-03-11,1315719,2019-10-23,,,,Active,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=1462436
530,GOLDIN FUND LIMITED 高銀基金管理有限公司,Hong Kong, ,100.00%,2012-06-30,2009-03-19,Ordinary shares,,2009-03-19,1320043,2019-10-23,,,,Active,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=1466755
530,Matsunichi Goldbase Limited 松日金基行政發展有限公司,Hong Kong, ,100.00%,2012-06-30,2008-12-03,Ordinary shares,,2008-12-03,1291532,2020-01-07,,,,Active,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=1438282
530,Pan Asia Sat Media Ltd,British Virgin Islands, ,11.14%,2004-12-31,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=20588
530,Rich Region Holdings Limited,British Virgin Islands, ,60.00%,2016-12-22,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=9221688
530,Victory Bright Holdings Limited (VG),British Virgin Islands, ,100.00%,2012-06-30,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=2008190
559,DeTai Finance Limited 德泰財務有限公司,Hong Kong, ,100.00%,2018-06-30,2011-07-08,Ordinary shares,,2011-07-08,1628597,2020-01-09,,,,Active,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=1774874
559,Dongguan United Art Plastic Products Limited,The People's Republic of China, ,90.00%,1996-12-19,,Ordinary shares,,,,,,,,,,,,https://webb-site.com/dbpub/orgdata.asp?p=7424
605,GOLDEN BAUHINIA INVESTMENT HOLDINGS COMPANY LIMITED 金紫荊投資控股有限公司,Hong Kong, ,100.00%,2015-02-27,2015-01-09,Ordinary shares,,2015-01-09,2190309,2019-12-31,,,,Active,"Public, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=2369081
622,Ace Energy Holdings Limited,British Virgin Islands, ,100.00%,2017-04-05,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=8426973
622,Enerchina Investments Limited,British Virgin Islands, ,100.00%,2018-05-17,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=8426999
622,Enerchine Value Investments Limited,British Virgin Islands, ,100.00%,2015-07-02,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=2443166
622,Ideal Principles Limited,British Virgin Islands, ,100.00%,2013-12-31,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=1929771
622,Kenson Investment Limited (VG),British Virgin Islands, ,100.00%,2016-12-31,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=2466730
622,Multiwin Corporation,British Virgin Islands, ,100.00%,2016-07-19,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=2622057
622,Rado International Limited,British Virgin Islands, ,100.00%,2016-12-31,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=8427516
622,SAN DINO LIMITED 聖天龍時裝有限公司,Hong Kong, ,75.00%,1999-08-31,1986-06-03,Ordinary shares,2005-07-21,1986-06-03,0170159,2019-11-06,,,,Creditors' vol. wind-up,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=13000
622,Satinu Resources Group Ltd.,British Virgin Islands, ,10.56%,2018-06-30,2016-08,Ordinary shares,,2016-08,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=2686911
622,Sinolink Industrial Limited,British Virgin Islands, ,100.00%,2016-12-31,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=8427575
622,Sunny Fortune Investments Limited,British Virgin Islands, ,100.00%,2012-05-27,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=1900955
622,Supreme All Investments Limited	,British Virgin Islands, ,100.00%,2016-12-31,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=2466732
622,Win Wind Capital Limited,British Virgin Islands,"115,425,007",100.00%,2018-07-24,1998-04-28,Ordinary shares,,1998-04-28,,,,,,,Ltd by shares,www.wwindsec.com,,https://webb-site.com/dbpub/orgdata.asp?p=1989975
668,Albion Agents Limited,British Virgin Islands, ,100.00%,2005-03-31,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=2496419
730,SCG Investment (BVI) Limited,British Virgin Islands, ,100.00%,2012-12-31,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=2508898
736,Able Up Investment Limited (VG),British Virgin Islands, ,90.00%,2016-03-31,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=2618978
736,Allied China Development Limited (VG),British Virgin Islands, ,100.00%,2016-03-31,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=2618981
736,Bigfair International Limited,British Virgin Islands, ,100.00%,2016-03-31,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=2502790
736,Liqun Investments Limited,British Virgin Islands, ,100.00%,2016-03-31,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=2618982
736,Luck Grow Group Limited,British Virgin Islands, ,100.00%,2016-03-31,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=2618980
736,Triglory Group Limited,British Virgin Islands, ,100.00%,2016-03-31,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=2618979
764,Riche (BVI) Limited,British Virgin Islands, ,100.00%,2012-12-31,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=1851490
767,Best Harvest Asia Limited 富勝亞洲有限公司,British Virgin Islands, ,100.00%,2013-04-30,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=2545312
767,BLOOMING FAITH DEVELOPMENT LIMITED 浤烽發展有限公司,Hong Kong, ,100.00%,2013-12-31,2011-08-02,Ordinary shares,,2011-08-02,1652307,2019-12-25,,,,Active,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=1798580
767,CREATE WORLD ENTERPRISES DEVELOPMENT LIMITED 創滙企業發展有限公司,Hong Kong, ,100.00%,2013-12-31,2011-08-03,Ordinary shares,,2011-08-03,1653332,2020-01-15,,,,Active,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=1799605
767,GLORY CREATOR LIMITED 卓萊有限公司,Hong Kong, ,100.00%,2016-08-08,2015-03-27,Ordinary shares,,2015-03-27,2217088,2019-12-31,,,,Active,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=2398550
767,JOY WEALTH FINANCE LIMITED 寶欣財務有限公司,Hong Kong, ,100.00%,2013-12-31,2010-11-25,Ordinary shares,,2010-11-25,1532930,2019-12-29,,,,Active,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=1679273
767,SMART SOURCE CORPORATION LIMITED 俊源有限公司,Hong Kong, ,100.00%,2013-12-31,2010-04-29,Ordinary shares,,2010-04-29,1450243,2019-12-12,,,,Active,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=1596706
986,Gold Castle Group Limited,British Virgin Islands, ,100.00%,2016-03-31,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=2617019
986,GREAT LUCK FINANCE LIMITED 偉祥財務有限公司,Hong Kong, ,100.00%,2015-10-16,2014-09-08,Ordinary shares,,2014-09-08,2142422,2020-01-02,,,,Active,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=2317614
986,ORIENT TIME INVESTMENT LIMITED 奧泰投資有限公司,Hong Kong, ,100.00%,2015-05-11,2015-01-15,Ordinary shares,,2015-01-15,2192343,2019-10-26,,,,Active,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=2371234
986,Pure Power Holdings Limited,British Virgin Islands, ,10.00%,2014-01-24,2010-04-01,Ordinary shares,,2010-04-01,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=2293227
986,Starfame Investments Limited,British Virgin Islands, ,9.90%,2014-09-30,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=2369151
993,Ample Professional Limited 溢專有限公司,British Virgin Islands, ,100.00%,2017-02-19,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=9224567
